t_ms,s1,s2,s1_norm,s2_norm,thr1,thr2,line1,line2
210756,3264,3088,0,0,1367.5,1100,1,1
210856,3264,3082,0,0,1367.5,1100,1,1
210956,3287,3103,0,0,1367.5,1100,1,1
211056,3312,3125,0,0,1367.5,1100,1,1
211156,3325,3136,0,0,1367.5,1100,1,1
211256,3346,3157,0,0,1367.5,1100,1,1
211356,3328,3125,0,0,1367.5,1100,1,1
211456,3314,3126,0,0,1367.5,1100,1,1
211556,3317,3133,0,0,1367.5,1100,1,1
211656,3287,3115,0,0,1367.5,1100,1,1
211756,3249,3063,0,0,1367.5,1100,1,1
211856,3183,2999,0,0,1367.5,1100,1,1
211956,3327,3136,0,0,1367.5,1100,1,1
212056,3422,3216,0,0,1367.5,1100,1,1
212156,3445,3258,0,0,1367.5,1100,1,1
212256,3429,3227,0,0,1367.5,1100,1,1
212356,3437,3249,0,0,1367.5,1100,1,1
212456,3427,3221,0,0,1367.5,1100,1,1
212556,3440,3249,0,0,1367.5,1100,1,1
212656,3440,3247,0,0,1367.5,1100,1,1
212756,3443,3264,0,0,1367.5,1100,1,1
212856,3460,3285,0,0,1367.5,1100,1,1
212956,3440,3248,0,0,1367.5,1100,1,1
213056,3444,3263,0,0,1367.5,1100,1,1
213156,3444,3265,0,0,1367.5,1100,1,1
213256,3451,3269,0,0,1367.5,1100,1,1
213356,3454,3279,0,0,1367.5,1100,1,1
213456,3454,3279,0,0,1367.5,1100,1,1
213556,3456,3281,0,0,1367.5,1100,1,1
213656,3502,3375,0,0,1367.5,1100,1,1
213756,3507,3385,0,0,1367.5,1100,1,1
213856,3502,3370,0,0,1367.5,1100,1,1
213956,3504,3381,0,0,1367.5,1100,1,1
214056,3507,3382,0,0,1367.5,1100,1,1
214156,3501,3359,0,0,1367.5,1100,1,1
214256,3488,3361,0,0,1367.5,1100,1,1
214356,3509,3362,0,0,1367.5,1100,1,1
214456,3506,3374,0,0,1367.5,1100,1,1
214556,3483,3365,0,0,1367.5,1100,1,1
214656,3495,3376,0,0,1367.5,1100,1,1
214756,3500,3375,0,0,1367.5,1100,1,1
214856,3507,3351,0,0,1367.5,1100,1,1
214956,3497,3345,0,0,1367.5,1100,1,1
215056,3504,3383,0,0,1367.5,1100,1,1
215156,3494,3358,0,0,1367.5,1100,1,1
215256,3501,3367,0,0,1367.5,1100,1,1
215356,3495,3361,0,0,1367.5,1100,1,1
215456,3491,3362,0,0,1367.5,1100,1,1
215556,3503,3363,0,0,1367.5,1100,1,1
215656,3504,3361,0,0,1367.5,1100,1,1
215756,3493,3362,0,0,1367.5,1100,1,1
215856,3498,3367,0,0,1367.5,1100,1,1
215956,3501,3374,0,0,1367.5,1100,1,1
216056,3491,3360,0,0,1367.5,1100,1,1
216156,3501,3370,0,0,1367.5,1100,1,1
216256,3507,3375,0,0,1367.5,1100,1,1
216356,3430,3234,0,0,1367.5,1100,1,1
216456,3443,3262,0,0,1367.5,1100,1,1
216556,3442,3258,0,0,1367.5,1100,1,1
216656,3442,3249,0,0,1367.5,1100,1,1
216756,3447,3265,0,0,1367.5,1100,1,1
216856,3449,3262,0,0,1367.5,1100,1,1
216956,3453,3253,0,0,1367.5,1100,1,1
217056,3447,3263,0,0,1367.5,1100,1,1
217156,3445,3259,0,0,1367.5,1100,1,1
217256,3450,3273,0,0,1367.5,1100,1,1
217356,3451,3264,0,0,1367.5,1100,1,1
217456,3443,3265,0,0,1367.5,1100,1,1
217556,3440,3253,0,0,1367.5,1100,1,1
217656,3422,3267,0,0,1367.5,1100,1,1
217756,3443,3276,0,0,1367.5,1100,1,1
217856,3443,3268,0,0,1367.5,1100,1,1
217956,3455,3243,0,0,1367.5,1100,1,1
218056,3451,3253,0,0,1367.5,1100,1,1
218156,3440,3248,0,0,1367.5,1100,1,1
218256,3449,3264,0,0,1367.5,1100,1,1
218356,3443,3247,0,0,1367.5,1100,1,1
218456,3440,3251,0,0,1367.5,1100,1,1
218556,3451,3259,0,0,1367.5,1100,1,1
218656,3450,3248,0,0,1367.5,1100,1,1
218756,3440,3249,0,0,1367.5,1100,1,1
218856,3443,3251,0,0,1367.5,1100,1,1
218956,3446,3257,0,0,1367.5,1100,1,1
219056,3440,3250,0,0,1367.5,1100,1,1
219156,3437,3248,0,0,1367.5,1100,1,1
219256,3450,3263,0,0,1367.5,1100,1,1
219356,3445,3263,0,0,1367.5,1100,1,1
219456,3442,3247,0,0,1367.5,1100,1,1
219556,3444,3254,0,0,1367.5,1100,1,1
219656,3517,3377,0,0,1367.5,1100,1,1
219756,3443,3247,0,0,1367.5,1100,1,1
219856,3455,3273,0,0,1367.5,1100,1,1
219956,3446,3253,0,0,1367.5,1100,1,1
220056,3439,3249,0,0,1367.5,1100,1,1
220156,3456,3272,0,0,1367.5,1100,1,1
220256,3443,3264,0,0,1367.5,1100,1,1
220356,3443,3250,0,0,1367.5,1100,1,1
220456,3442,3262,0,0,1367.5,1100,1,1
220556,3456,3267,0,0,1367.5,1100,1,1
220656,3446,3263,0,0,1367.5,1100,1,1
220756,3450,3267,0,0,1367.5,1100,1,1
220856,3443,3263,0,0,1367.5,1100,1,1
220956,3447,3258,0,0,1367.5,1100,1,1
221056,3449,3266,0,0,1367.5,1100,1,1
221156,3450,3265,0,0,1367.5,1100,1,1
221256,3437,3266,0,0,1367.5,1100,1,1
221356,3453,3269,0,0,1367.5,1100,1,1
221456,3461,3283,0,0,1367.5,1100,1,1
221556,3451,3267,0,0,1367.5,1100,1,1
t_ms,s1,s2,s1_norm,s2_norm,thr1,thr2,line1,line2
3251,3462,2843,,,,,,
3351,3459,2851,,,,,,
3451,3441,2839,,,,,,
3551,3463,2854,,,,,,
3651,3457,2850,,,,,,
3751,3451,2849,,,,,,
3851,3463,2849,,,,,,
3951,3460,2850,,,,,,
4051,3457,2854,,,,,,
4151,3457,2846,,,,,,
4251,3459,2853,,,,,,
4351,3445,2851,,,,,,
4451,3467,2854,,,,,,
4551,3461,2860,,,,,,
4651,3459,2857,,,,,,
4751,3467,2854,,,,,,
4851,3453,2851,,,,,,
4951,3472,2848,,,,,,
5051,3455,2846,,,,,,
5151,3456,2844,,,,,,
5251,3462,2851,,,,,,
5351,3456,2845,,,,,,
5451,3440,2845,,,,,,
5551,3462,2855,,,,,,
5651,3461,2851,,,,,,
5751,3466,2855,,,,,,
5851,3469,2854,,,,,,
5951,3460,2851,,,,,,
6051,3466,2854,,,,,,
6151,3469,2853,,,,,,
6251,3471,2849,,,,,,
6351,3461,2850,,,,,,
6451,3470,2855,,,,,,
6551,3453,2850,,,,,,
6651,3458,2854,,,,,,
6751,3467,2853,,,,,,
6851,3461,2848,,,,,,
6951,3471,2854,,,,,,
7051,3461,2854,,,,,,
7151,3465,2846,,,,,,
7251,3456,2849,,,,,,
7351,3469,2858,,,,,,
7451,3471,2854,,,,,,
7551,3466,2874,,,,,,
7651,3472,2858,,,,,,
7751,3461,2851,,,,,,
7851,3465,2857,,,,,,
7951,3467,2855,,,,,,
8051,3457,2847,,,,,,
8151,3465,2851,,,,,,
8251,3466,2857,,,,,,
8351,3468,2862,,,,,,
8451,3471,2854,,,,,,
8551,3478,2858,,,,,,
8651,3471,2860,,,,,,
8751,3473,2859,,,,,,
8851,3469,2855,,,,,,
8951,3472,2855,,,,,,
9051,3471,2859,,,,,,
9151,3472,2860,,,,,,
9251,3459,2863,,,,,,
9351,3471,2864,,,,,,
9451,3385,2860,,,,,,
9551,3466,2863,,,,,,
9651,3456,2850,,,,,,
9751,3473,2861,,,,,,
9851,3475,2864,,,,,,
9951,3472,2842,,,,,,
10051,3469,2867,,,,,,
10151,3470,2857,,,,,,
10251,3465,2848,,,,,,
10351,3463,2847,,,,,,
10451,3467,2853,,,,,,
10551,3461,2846,,,,,,
10651,3465,2853,,,,,,
10751,3472,2861,,,,,,
10851,3462,2851,,,,,,
10951,3467,2854,,,,,,
11051,3463,2853,,,,,,
11151,3472,2861,,,,,,
11251,3473,2859,,,,,,
11351,3472,2859,,,,,,
11451,3467,2849,,,,,,
11551,3461,2861,,,,,,
11651,3472,2860,,,,,,
11751,3469,2847,,,,,,
11851,3470,2861,,,,,,
11951,3472,2859,,,,,,
12051,3469,2852,,,,,,
12151,3471,2859,,,,,,
12251,3472,2861,,,,,,
12351,3466,2847,,,,,,
12451,3473,2862,,,,,,
12551,3472,2862,,,,,,
12651,3475,2864,,,,,,
12751,3474,2864,,,,,,
12851,3486,2862,,,,,,
12951,3475,2864,,,,,,
13051,3476,2863,,,,,,
13151,3474,2863,,,,,,
13251,3474,2864,,,,,,
13351,3472,2858,,,,,,
13451,3472,2859,,,,,,
13551,3479,2867,,,,,,
13651,3477,2863,,,,,,
13751,3472,2862,,,,,,
13851,3478,2864,,,,,,
13951,3471,2858,,,,,,
14051,3478,2864,,,,,,
14151,3475,2863,,,,,,
14251,3473,2858,,,,,,
14351,3477,2864,,,,,,
14451,3478,2862,,,,,,
14551,3475,2859,,,,,,
14651,3485,2865,,,,,,
14751,3483,2864,,,,,,
14851,3477,2861,,,,,,
14951,3479,2864,,,,,,
15051,3479,2865,,,,,,
15151,3472,2861,,,,,,
15251,3481,2865,,,,,,
15351,3501,2864,,,,,,
15451,3473,2860,,,,,,
15551,3478,2865,,,,,,
15651,3476,2866,,,,,,
15751,3478,2871,,,,,,
15851,3484,2866,,,,,,
15951,3483,2870,,,,,,
16051,3472,2857,,,,,,
16151,3482,2867,,,,,,
16251,3480,2865,,,,,,
16351,3474,2859,,,,,,
16451,3475,2859,,,,,,
16551,3479,2864,,,,,,
16651,3472,2856,,,,,,
16751,3473,2864,,,,,,
16851,3482,2865,,,,,,
16951,3487,2868,,,,,,
17051,3482,2869,,,,,,
17151,3486,2869,,,,,,
17251,3485,2866,,,,,,
17351,3485,2869,,,,,,
17451,3484,2867,,,,,,
17551,3485,2867,,,,,,
17651,3474,2863,,,,,,
17751,3490,2870,,,,,,
17851,3486,2868,,,,,,
17951,3478,2861,,,,,,
18051,3477,2859,,,,,,
18151,3485,2869,,,,,,
18251,3484,2864,,,,,,
18351,3485,2866,,,,,,
18451,3487,2871,,,,,,
18551,3481,2864,,,,,,
18651,3482,2869,,,,,,
18751,3479,2866,,,,,,
18851,3483,2864,,,,,,
18951,3490,2868,,,,,,
19051,3487,2869,,,,,,
19151,3485,2863,,,,,,
19251,3487,2874,,,,,,
19351,3486,2871,,,,,,
19451,3482,2864,,,,,,
19551,3487,2873,,,,,,
19651,3491,2871,,,,,,
19751,3486,2864,,,,,,
19851,3493,2870,,,,,,
19951,3490,2869,,,,,,
20051,3479,2866,,,,,,
20151,3491,2871,,,,,,
20251,3487,2871,,,,,,
20351,3489,2864,,,,,,
20451,3485,2864,,,,,,
20551,3486,2878,,,,,,
20651,3487,2871,,,,,,
20751,3487,2868,,,,,,
20851,3482,2870,,,,,,
20951,3478,2862,,,,,,
21051,3481,2861,,,,,,
21151,3483,2864,,,,,,
21251,3487,2874,,,,,,
21351,3486,2867,,,,,,
21451,3488,2870,,,,,,
21551,3490,2869,,,,,,
21651,3493,2874,,,,,,
21751,3491,2877,,,,,,
21851,3490,2874,,,,,,
21951,3494,2875,,,,,,
22051,3488,2871,,,,,,
22151,3495,2873,,,,,,
22251,3499,2858,,,,,,
22351,3491,2874,,,,,,
22451,3487,2867,,,,,,
22551,3484,2864,,,,,,
22651,3490,2866,,,,,,
22751,3495,2873,,,,,,
22851,3483,2866,,,,,,
22951,3486,2864,,,,,,
23051,3489,2871,,,,,,
23151,3479,2870,,,,,,
23251,3490,2867,,,,,,
23351,3491,2875,,,,,,
23451,3487,2868,,,,,,
23551,3497,2879,,,,,,
23651,3495,2875,,,,,,
23751,3491,2865,,,,,,
23851,3486,2867,,,,,,
23951,3494,2871,,,,,,
24051,3487,2870,,,,,,
24151,3493,2870,,,,,,
24251,3498,2874,,,,,,
24351,3489,2869,,,,,,
24451,3491,2879,,,,,,
24551,3498,2875,,,,,,
24651,3491,2870,,,,,,
24751,3497,2877,,,,,,
24851,3495,2875,,,,,,
24951,3487,2867,,,,,,
25051,3489,2871,,,,,,
25151,3520,2873,,,,,,
25251,3493,2874,,,,,,
25351,3497,2875,,,,,,
25451,3493,2874,,,,,,
25551,3495,2871,,,,,,
25651,3495,2875,,,,,,
25751,3495,2873,,,,,,
25851,3493,2871,,,,,,
25951,3491,2867,,,,,,
26051,3497,2875,,,,,,
26151,3493,2877,,,,,,
26251,3498,2869,,,,,,
26351,3502,2879,,,,,,
26451,3497,2876,,,,,,
26551,3493,2871,,,,,,
26651,3497,2874,,,,,,
26751,3496,2874,,,,,,
26851,3491,2867,,,,,,
26951,3495,2869,,,,,,
27051,3499,2874,,,,,,
27151,3493,2867,,,,,,
27251,3497,2878,,,,,,
27351,3493,2874,,,,,,
27451,3495,2865,,,,,,
27551,3489,2871,,,,,,
27651,3501,2871,,,,,,
27751,3493,2867,,,,,,
27851,3501,2876,,,,,,
27951,3493,2879,,,,,,
28051,3504,2870,,,,,,
28151,3502,2878,,,,,,
28251,3498,2876,,,,,,
28351,3487,2873,,,,,,
28451,3493,2871,,,,,,
28551,3498,2867,,,,,,
28651,3501,2874,,,,,,
28751,3500,2878,,,,,,
28851,3503,2879,,,,,,
28951,3482,2875,,,,,,
29051,3504,2880,,,,,,
29151,3497,2878,,,,,,
29251,3494,2871,,,,,,
29351,3501,2879,,,,,,
29451,3498,2876,,,,,,
29551,3502,2878,,,,,,
29651,3499,2880,,,,,,
29751,3500,2878,,,,,,
29851,3503,2880,,,,,,
29951,3502,2880,,,,,,
30051,3500,2879,,,,,,
30151,3498,2879,,,,,,
30251,3501,2871,,,,,,
30351,3504,2880,,,,,,
30451,3505,2879,,,,,,
30551,3501,2873,,,,,,
30651,3506,2886,,,,,,
30751,3496,2877,,,,,,
30851,3502,2878,,,,,,
30951,3504,2880,,,,,,
31051,3504,2880,,,,,,
31151,3523,2874,,,,,,
31251,3498,2876,,,,,,
31351,3493,2877,,,,,,
31451,3500,2871,,,,,,
31551,3504,2874,,,,,,
31651,3503,2880,,,,,,
31751,3500,2873,,,,,,
31851,3501,2871,,,,,,
31951,3504,2880,,,,,,
32051,3499,2874,,,,,,
32151,3504,2876,,,,,,
32251,3504,2883,,,,,,
32351,3499,2875,,,,,,
32451,3503,2882,,,,,,
32551,3504,2879,,,,,,
32651,3503,2874,,,,,,
32751,3505,2883,,,,,,
32851,3505,2879,,,,,,
32951,3501,2871,,,,,,
33051,3501,2879,,,,,,
33151,3499,2880,,,,,,
33251,3499,2867,,,,,,
33351,3502,2874,,,,,,
33451,3500,2878,,,,,,
33551,3500,2873,,,,,,
33651,3504,2882,,,,,,
33751,3504,2883,,,,,,
33851,3504,2879,,,,,,
33951,3504,2882,,,,,,
34051,3505,2881,,,,,,
34151,3509,2883,,,,,,
34251,3507,2884,,,,,,
34351,3507,2884,,,,,,
34451,3507,2885,,,,,,
34551,3506,2883,,,,,,
34651,3506,2882,,,,,,
34751,3501,2882,,,,,,
34851,3508,2886,,,,,,
34951,3504,2882,,,,,,
35051,3505,2883,,,,,,
35151,3502,2873,,,,,,
35251,3496,2880,,,,,,
35351,3509,2881,,,,,,
35451,3511,2877,,,,,,
35551,3505,2882,,,,,,
35651,3509,2882,,,,,,
35751,3504,2878,,,,,,
35851,3515,2883,,,,,,
35951,3505,2887,,,,,,
36051,3497,2879,,,,,,
36151,3504,2885,,,,,,
36251,3508,2887,,,,,,
36351,3510,2879,,,,,,
36451,3504,2875,,,,,,
36551,3509,2883,,,,,,
36651,3504,2879,,,,,,
36751,3509,2885,,,,,,
36851,3504,2884,,,,,,
36951,3507,2878,,,,,,
37051,3495,2882,,,,,,
37151,3501,2878,,,,,,
37251,3490,2873,,,,,,
37351,3501,2878,,,,,,
37451,3505,2883,,,,,,
37551,3503,2879,,,,,,
37651,3507,2884,,,,,,
37751,3505,2883,,,,,,
37851,3504,2878,,,,,,
37951,3507,2886,,,,,,
38051,3504,2885,,,,,,
38151,3507,2882,,,,,,
38251,3507,2883,,,,,,
38351,3507,2885,,,,,,
38451,3509,2883,,,,,,
38551,3510,2887,,,,,,
38651,3511,2883,,,,,,
38751,3510,2885,,,,,,
38851,3504,2880,,,,,,
38951,3510,2885,,,,,,
39051,3513,2886,,,,,,
39151,3509,2890,,,,,,
39251,3510,2885,,,,,,
39351,3511,2885,,,,,,
39451,3507,2879,,,,,,
39551,3511,2879,,,,,,
39651,3513,2883,,,,,,
39751,3506,2884,,,,,,
39851,3506,2885,,,,,,
39951,3514,2882,,,,,,
40051,3510,2882,,,,,,
40151,3504,2882,,,,,,
40251,3515,2894,,,,,,
40351,3508,2885,,,,,,
40451,3511,2889,,,,,,
40551,3515,2886,,,,,,
40651,3504,2876,,,,,,
40751,3509,2885,,,,,,
40851,3513,2886,,,,,,
40951,3516,2880,,,,,,
41051,3494,2880,,,,,,
41151,3510,2890,,,,,,
41251,3504,2879,,,,,,
41351,3510,2885,,,,,,
41451,3507,2882,,,,,,
41551,3507,2880,,,,,,
41651,3511,2894,,,,,,
41751,3509,2886,,,,,,
41851,3507,2880,,,,,,
41951,3510,2891,,,,,,
42051,3515,2889,,,,,,
42151,3504,2879,,,,,,
42251,3519,2891,,,,,,
42351,3517,2889,,,,,,
42451,3515,2891,,,,,,
42551,3517,2887,,,,,,
42651,3518,2888,,,,,,
42751,3514,2889,,,,,,
42851,3505,2879,,,,,,
42951,3515,2885,,,,,,
43051,3504,2887,,,,,,
43151,3508,2881,,,,,,
43251,3515,2893,,,,,,
43351,3513,2887,,,,,,
43451,3515,2883,,,,,,
43551,3515,2893,,,,,,
43651,3515,2895,,,,,,
43751,3513,2884,,,,,,
43851,3516,2894,,,,,,
43951,3517,2891,,,,,,
44051,3514,2885,,,,,,
44151,3515,2890,,,,,,
44251,3516,2889,,,,,,
44351,3510,2885,,,,,,
44451,3517,2887,,,,,,
44551,3518,2891,,,,,,
44651,3509,2882,,,,,,
44751,3522,2893,,,,,,
44851,3515,2890,,,,,,
44951,3509,2882,,,,,,
45051,3514,2893,,,,,,
45151,3515,2891,,,,,,
45251,3510,2881,,,,,,
45351,3518,2891,,,,,,
45451,3519,2891,,,,,,
45551,3515,2881,,,,,,
45651,3514,2890,,,,,,
45751,3515,2885,,,,,,
45851,3506,2883,,,,,,
45951,3511,2890,,,,,,
46051,3511,2887,,,,,,
46151,3513,2881,,,,,,
46251,3515,2882,,,,,,
46351,3514,2891,,,,,,
46451,3504,2880,,,,,,
46551,3511,2891,,,,,,
46651,3507,2885,,,,,,
46751,3511,2883,,,,,,
46851,3507,2886,,,,,,
46951,3517,2883,,,,,,
47051,3511,2890,,,,,,
47151,3518,2887,,,,,,
47251,3519,2886,,,,,,
47351,3517,2890,,,,,,
47451,3520,2896,,,,,,
47551,3518,2893,,,,,,
47651,3519,2893,,,,,,
47751,3520,2887,,,,,,
47851,3519,2891,,,,,,
47951,3518,2890,,,,,,
48051,3515,2885,,,,,,
48151,3509,2882,,,,,,
48251,3582,2895,,,,,,
48351,3515,2874,,,,,,
48451,3511,2896,,,,,,
48551,3520,2880,,,,,,
48651,3514,2883,,,,,,
48751,3520,2894,,,,,,
48851,3518,2892,,,,,,
48951,3515,2885,,,,,,
49051,3519,2894,,,,,,
49151,3519,2894,,,,,,
49251,3521,2885,,,,,,
49351,3520,2893,,,,,,
49451,3518,2893,,,,,,
49551,3520,2884,,,,,,
49651,3519,2893,,,,,,
49751,3521,2894,,,,,,
49851,3516,2883,,,,,,
49951,3522,2895,,,,,,
50051,3518,2891,,,,,,
50151,3504,2883,,,,,,
50251,3518,2887,,,,,,
50351,3521,2898,,,,,,
50451,3517,2886,,,,,,
50551,3526,2895,,,,,,
50651,3523,2894,,,,,,
50751,3521,2894,,,,,,
50851,3525,2911,,,,,,
50951,3520,2895,,,,,,
51051,3525,2896,,,,,,
51151,3533,2896,,,,,,
51251,3536,2903,,,,,,
51351,3535,2903,,,,,,
51451,3536,2906,,,,,,
51551,3536,2906,,,,,,
51651,3536,2899,,,,,,
51751,3539,2905,,,,,,
51851,3542,2901,,,,,,
51951,3535,2906,,,,,,
52051,3531,2896,,,,,,
52151,3536,2901,,,,,,
52251,3523,2903,,,,,,
52351,3531,2896,,,,,,
52451,3536,2914,,,,,,
52551,3537,2902,,,,,,
52651,3531,2896,,,,,,
52751,3536,2906,,,,,,
52851,3534,2903,,,,,,
52951,3542,2897,,,,,,
53051,3543,2907,,,,,,
53151,3537,2907,,,,,,
53251,3533,2898,,,,,,
53351,3536,2900,,,,,,
53451,3543,2906,,,,,,
53551,3536,2900,,,,,,
53651,3537,2906,,,,,,
53751,3536,2905,,,,,,
53851,3531,2903,,,,,,
53951,3541,2911,,,,,,
54051,3536,2907,,,,,,
54151,3533,2898,,,,,,
54251,3539,2907,,,,,,
54351,3538,2909,,,,,,
54451,3536,2906,,,,,,
54551,3541,2912,,,,,,
54651,3537,2911,,,,,,
54751,3528,2895,,,,,,
54851,3541,2909,,,,,,
54951,3536,2906,,,,,,
55051,3540,2910,,,,,,
55151,3527,2896,,,,,,
55251,3545,2909,,,,,,
55351,3539,2911,,,,,,
55451,3553,2912,,,,,,
55551,3549,2911,,,,,,
55651,3534,2911,,,,,,
55751,3550,2915,,,,,,
55851,3539,2909,,,,,,
55951,3543,2910,,,,,,
56051,3545,2912,,,,,,
56151,3539,2906,,,,,,
56251,3547,2909,,,,,,
56351,3536,2906,,,,,,
56451,3542,2910,,,,,,
56551,3546,2913,,,,,,
56651,2709,2384,,,,,,
56751,3542,2906,,,,,,
56851,3536,2905,,,,,,
56951,3531,2887,,,,,,
57051,3533,2900,,,,,,
57151,3071,2559,,,,,,
57251,702,611,,,,,,
57351,642,594,,,,,,
57451,583,629,,,,,,
57551,599,629,,,,,,
57651,607,624,,,,,,
57751,627,656,,,,,,
57851,639,662,,,,,,
57951,640,656,,,,,,
58051,637,656,,,,,,
58151,627,647,,,,,,
58251,631,651,,,,,,
58351,625,651,,,,,,
58451,623,641,1,1,2066.5,1766,0,0
58551,624,645,1,1,2066.5,1766,0,0
58651,625,633,1,1,2066.5,1766,0,0
58751,623,645,1,1,2066.5,1766,0,0
58851,624,644,1,1,2066.5,1766,0,0
58951,627,644,0.9993,1,2066.5,1766,0,0
59051,623,642,1,1,2066.5,1766,0,0
59151,624,642,1,1,2066.5,1766,0,0
59251,626,645,0.9997,1,2066.5,1766,0,0
59351,624,642,1,1,2066.5,1766,0,0
59451,624,642,1,1,2066.5,1766,0,0
59551,624,642,1,1,2066.5,1766,0,0
59651,624,642,1,1,2066.5,1766,0,0
59751,624,641,1,1,2066.5,1766,0,0
59851,623,640,1,1,2066.5,1766,0,0
59951,622,637,1,1,2066.5,1766,0,0
60051,624,640,1,1,2066.5,1766,0,0
60151,623,640,1,1,2066.5,1766,0,0
60251,617,640,1,1,2066.5,1766,0,0
60351,624,640,1,1,2066.5,1766,0,0
60451,675,704,0.9827,0.9762,2066.5,1766,0,0
60551,678,709,0.9816,0.974,2066.5,1766,0,0
60651,688,720,0.9781,0.9691,2066.5,1766,0,0
60751,624,656,1,0.9978,2066.5,1766,0,0
60851,624,656,1,0.9978,2066.5,1766,0,0
60951,622,653,1,0.9991,2066.5,1766,0,0
61051,624,654,1,0.9987,2066.5,1766,0,0
61151,622,655,1,0.9982,2066.5,1766,0,0
61251,622,651,1,1,2066.5,1766,0,0
61351,624,656,1,0.9978,2066.5,1766,0,0
61451,623,654,1,0.9987,2066.5,1766,0,0
61551,622,651,1,1,2066.5,1766,0,0
61651,623,656,1,0.9978,2066.5,1766,0,0
61751,622,654,1,0.9987,2066.5,1766,0,0
61851,619,651,1,1,2066.5,1766,0,0
61951,622,655,1,0.9982,2066.5,1766,0,0
62051,622,656,1,0.9978,2066.5,1766,0,0
62151,616,655,1,0.9982,2066.5,1766,0,0
62251,622,655,1,0.9982,2066.5,1766,0,0
62351,622,655,1,0.9982,2066.5,1766,0,0
62451,614,651,1,1,2066.5,1766,0,0
62551,621,655,1,0.9982,2066.5,1766,0,0
62651,619,653,1,0.9991,2066.5,1766,0,0
62751,611,649,1,1,2066.5,1766,0,0
62851,617,651,1,1,2066.5,1766,0,0
62951,617,651,1,1,2066.5,1766,0,0
63051,620,646,1,1,2066.5,1766,0,0
63151,620,653,1,0.9991,2066.5,1766,0,0
63251,619,651,1,1,2066.5,1766,0,0
63351,613,643,1,1,2066.5,1766,0,0
63451,618,649,1,1,2066.5,1766,0,0
63551,618,651,1,1,2066.5,1766,0,0
63651,619,650,1,1,2066.5,1766,0,0
63751,619,647,1,1,2066.5,1766,0,0
63851,615,645,1,1,2066.5,1766,0,0
63951,615,644,1,1,2066.5,1766,0,0
64051,614,645,1,1,2066.5,1766,0,0
64151,618,647,1,1,2066.5,1766,0,0
64251,611,646,1,1,2066.5,1766,0,0
64351,614,643,1,1,2066.5,1766,0,0
64451,613,645,1,1,2066.5,1766,0,0
64551,611,641,1,1,2066.5,1766,0,0
64651,611,643,1,1,2066.5,1766,0,0
64751,609,645,1,1,2066.5,1766,0,0
64851,609,642,1,1,2066.5,1766,0,0
64951,607,639,1,1,2066.5,1766,0,0
65051,607,641,1,1,2066.5,1766,0,0
65151,610,646,1,1,2066.5,1766,0,0
65251,603,638,1,1,2066.5,1766,0,0
65351,607,650,1,1,2066.5,1766,0,0
65451,608,641,1,1,2066.5,1766,0,0
65551,606,640,1,1,2066.5,1766,0,0
65651,610,640,1,1,2066.5,1766,0,0
65751,610,640,1,1,2066.5,1766,0,0
65851,607,639,1,1,2066.5,1766,0,0
65951,609,642,1,1,2066.5,1766,0,0
66051,607,637,1,1,2066.5,1766,0,0
66151,605,641,1,1,2066.5,1766,0,0
66251,609,640,1,1,2066.5,1766,0,0
66351,610,640,1,1,2066.5,1766,0,0
66451,605,639,1,1,2066.5,1766,0,0
66551,607,640,1,1,2066.5,1766,0,0
66651,610,641,1,1,2066.5,1766,0,0
66751,608,636,1,1,2066.5,1766,0,0
66851,608,642,1,1,2066.5,1766,0,0
66951,606,640,1,1,2066.5,1766,0,0
67051,602,635,1,1,2066.5,1766,0,0
67151,606,630,1,1,2066.5,1766,0,0
67251,619,642,1,1,2066.5,1766,0,0
67351,604,644,1,1,2066.5,1766,0,0
67451,609,639,1,1,2066.5,1766,0,0
67551,608,641,1,1,2066.5,1766,0,0
67651,605,640,1,1,2066.5,1766,0,0
67751,608,640,1,1,2066.5,1766,0,0
67851,607,641,1,1,2066.5,1766,0,0
67951,607,639,1,1,2066.5,1766,0,0
68051,606,639,1,1,2066.5,1766,0,0
68151,607,640,1,1,2066.5,1766,0,0
68251,607,640,1,1,2066.5,1766,0,0
68351,606,638,1,1,2066.5,1766,0,0
68451,608,639,1,1,2066.5,1766,0,0
68551,606,640,1,1,2066.5,1766,0,0
68651,608,640,1,1,2066.5,1766,0,0
68751,606,640,1,1,2066.5,1766,0,0
68851,606,639,1,1,2066.5,1766,0,0
68951,606,639,1,1,2066.5,1766,0,0
69051,605,638,1,1,2066.5,1766,0,0
69151,605,640,1,1,2066.5,1766,0,0
69251,597,634,1,1,2066.5,1766,0,0
69351,606,636,1,1,2066.5,1766,0,0
69451,607,640,1,1,2066.5,1766,0,0
69551,601,637,1,1,2066.5,1766,0,0
69651,597,640,1,1,2066.5,1766,0,0
69751,608,639,1,1,2066.5,1766,0,0
69851,610,634,1,1,2066.5,1766,0,0
69951,605,639,1,1,2066.5,1766,0,0
70051,604,638,1,1,2066.5,1766,0,0
70151,599,634,1,1,2066.5,1766,0,0
70251,601,635,1,1,2066.5,1766,0,0
70351,606,635,1,1,2066.5,1766,0,0
70451,598,629,1,1,2066.5,1766,0,0
70551,610,631,1,1,2066.5,1766,0,0
70651,605,627,1,1,2066.5,1766,0,0
70751,599,623,1,1,2066.5,1766,0,0
